GENEID	TOPOID	FOUND	STUDIED
ENSG00000152217	9	1	2
ENSG00000132640	5	1	22
ENSG00000132640	31	2	2
ENSG00000231321	31	3	3
ENSG00000125247	31	2	2
ENSG00000125247	78	1	48
ENSG00000088876	5	1	22
ENSG00000184029	31	1	1
ENSG00000149488	31	3	3
ENSG00000102452	5	1	22
ENSG00000102452	31	8	8
ENSG00000102452	78	4	51
ENSG00000102452	135	1	23
ENSG00000226103	31	1	1
ENSG00000228605	75	1	1
ENSG00000243804	5	1	22
ENSG00000243804	78	1	32
ENSG00000132874	5	1	22
ENSG00000132874	31	1	1
ENSG00000198542	31	1	1
ENSG00000099960	31	1	1
ENSG00000099960	65	1	188
ENSG00000223680	5	3	455
ENSG00000223680	9	1	32
ENSG00000223680	31	1	27
ENSG00000223680	65	4	225
ENSG00000179455	9	2	10
ENSG00000179455	31	2	2
ENSG00000141469	5	1	446
ENSG00000141469	135	1	23
ENSG00000157551	5	1	22
ENSG00000157551	31	2	2
ENSG00000157551	78	1	48
ENSG00000102466	9	1	4
ENSG00000102466	31	1	1
ENSG00000101361	31	1	1
ENSG00000101361	135	1	23
ENSG00000227402	9	1	12
ENSG00000134900	31	1	1
ENSG00000185823	5	1	22
ENSG00000185823	9	2	20
ENSG00000185823	31	2	2
ENSG00000185823	75	1	1
ENSG00000100077	5	1	31
ENSG00000100077	31	2	28
ENSG00000100077	65	2	225
ENSG00000175820	5	2	2
ENSG00000175820	135	2	2
ENSG00000133454	5	3	24
ENSG00000133454	9	2	12
ENSG00000133454	31	5	5
ENSG00000133454	78	2	32
ENSG00000156265	31	2	2
ENSG00000234370	31	2	2
ENSG00000128739	31	1	1
ENSG00000134901	31	1	1
ENSG00000157554	31	1	1
ENSG00000157554	65	2	199
ENSG00000173482	5	1	23
ENSG00000173482	31	1	1
ENSG00000173482	65	3	11
ENSG00000228357	5	1	22
ENSG00000228357	78	1	48
ENSG00000237344	31	1	1
ENSG00000235107	31	1	1
ENSG00000235107	123	1	6
ENSG00000230475	31	1	1
ENSG00000134899	5	1	23
ENSG00000134899	31	4	4
ENSG00000101542	31	1	1
ENSG00000101542	78	3	48
ENSG00000101542	135	1	23
ENSG00000176641	78	1	20
ENSG00000197563	5	1	23
ENSG00000197563	31	1	1
ENSG00000197563	32	1	3
ENSG00000197563	78	2	20
ENSG00000241822	5	1	22
ENSG00000241822	78	1	32
ENSG00000125255	31	3	3
ENSG00000206394	5	1	446
ENSG00000206394	31	1	1
ENSG00000227506	31	1	1
ENSG00000235569	31	2	2
ENSG00000235569	78	1	20
ENSG00000125266	31	1	1
ENSG00000152223	5	3	447
ENSG00000152223	31	1	1
ENSG00000152223	78	3	48
ENSG00000088882	31	2	2
ENSG00000152229	31	1	1
ENSG00000100095	5	1	22
ENSG00000100095	31	4	4
ENSG00000100095	135	1	23
ENSG00000235396	5	2	447
ENSG00000235396	31	5	5
ENSG00000235396	32	1	3
ENSG00000235396	65	5	199
ENSG00000235396	78	1	41
ENSG00000223618	31	4	4
ENSG00000233734	31	1	1
ENSG00000237165	31	1	1
ENSG00000237165	135	1	23
ENSG00000156273	2	1	1
ENSG00000156273	31	1	1
ENSG00000227720	31	1	1
ENSG00000139826	31	2	2
ENSG00000157557	31	1	1
ENSG00000157557	65	1	200
ENSG00000157557	135	1	24
ENSG00000041515	5	1	22
ENSG00000041515	9	1	6
ENSG00000041515	31	5	5
ENSG00000041515	75	1	1
ENSG00000041515	78	1	32
ENSG00000171189	9	1	5
ENSG00000171189	31	1	1
ENSG00000132635	31	2	2
ENSG00000215641	31	1	1
ENSG00000089048	31	1	1
ENSG00000168502	5	1	22
ENSG00000168502	31	6	6
ENSG00000185658	31	1	1
ENSG00000185950	14	2	10
ENSG00000185950	32	1	3
ENSG00000185950	75	1	101
ENSG00000185950	123	1	6
ENSG00000215305	31	2	2
ENSG00000215305	135	1	23
ENSG00000128203	31	1	1
ENSG00000187498	5	1	447
ENSG00000187498	31	3	3
ENSG00000187498	65	1	11
ENSG00000187498	135	1	24
ENSG00000134444	9	1	14
ENSG00000134444	31	2	2
ENSG00000134444	78	2	50
ENSG00000134871	5	2	23
ENSG00000134871	31	1	1
ENSG00000235680	5	1	446
ENSG00000235680	31	3	3
ENSG00000233573	65	1	11
ENSG00000156282	31	2	2
ENSG00000223639	5	1	446
ENSG00000223639	31	1	1
ENSG00000206525	31	2	2
ENSG00000101251	31	1	1
ENSG00000221974	31	2	2
ENSG00000224770	5	1	22
ENSG00000237333	31	2	2
ENSG00000237333	78	1	20
ENSG00000161180	31	1	1
ENSG00000227460	31	4	4
ENSG00000227686	31	1	1
ENSG00000178127	31	1	1
ENSG00000206383	31	3	3
ENSG00000206383	75	1	101
ENSG00000206383	147	1	1
ENSG00000213995	123	1	1
ENSG00000152240	31	1	1
ENSG00000215328	31	1	1
ENSG00000227458	31	1	1
ENSG00000206517	31	1	1
ENSG00000101745	5	1	22
ENSG00000101745	31	2	2
ENSG00000152242	5	2	447
ENSG00000100023	31	2	2
ENSG00000128791	31	1	1
ENSG00000128791	135	1	23
ENSG00000153487	31	1	1
ENSG00000017797	5	1	22
ENSG00000212866	78	1	32
ENSG00000088448	5	1	23
ENSG00000226060	31	2	2
ENSG00000226060	65	1	11
ENSG00000197683	31	1	1
ENSG00000227993	31	1	1
ENSG00000100030	31	1	27
ENSG00000102606	31	2	2
ENSG00000102606	65	1	12
ENSG00000102606	75	1	102
ENSG00000102606	123	2	7
ENSG00000102606	135	1	24
ENSG00000235068	123	1	6
ENSG00000168461	123	1	6
ENSG00000100034	9	1	4
ENSG00000100034	31	2	2
ENSG00000100034	75	2	202
ENSG00000100034	78	1	66
ENSG00000184494	31	1	1
ENSG00000125848	75	1	1
ENSG00000248496	31	1	1
ENSG00000231834	31	1	1
ENSG00000206107	31	2	2
ENSG00000234433	31	3	3
ENSG00000206190	2	1	1
ENSG00000206190	31	1	1
ENSG00000206190	78	1	32
ENSG00000206190	135	2	24
ENSG00000185019	31	1	1
ENSG00000185019	123	1	6
ENSG00000237071	31	1	1
ENSG00000198477	31	2	2
ENSG00000206378	5	1	23
ENSG00000206378	9	2	15
ENSG00000206378	31	1	1
ENSG00000153498	14	1	9
ENSG00000198390	31	1	1
ENSG00000089177	5	1	23
ENSG00000089177	9	1	6
ENSG00000089177	31	1	1
ENSG00000089177	65	1	11
ENSG00000089177	75	1	101
ENSG00000089177	78	1	57
ENSG00000089177	123	1	6
ENSG00000231945	31	1	1
ENSG00000126216	5	1	22
ENSG00000169548	31	1	1
ENSG00000240432	31	1	1
ENSG00000240432	65	1	1
ENSG00000206376	31	1	1
ENSG00000232839	31	3	3
ENSG00000185686	5	2	447
ENSG00000228177	31	1	1
ENSG00000068650	9	2	12
ENSG00000068650	31	2	2
ENSG00000168454	31	1	1
ENSG00000168454	135	1	23
ENSG00000223932	75	1	1
ENSG00000226531	31	1	1
ENSG00000206372	31	1	1
ENSG00000232312	75	1	1
ENSG00000166206	2	1	1
ENSG00000166206	5	1	446
ENSG00000166206	31	1	1
ENSG00000166206	65	1	1
ENSG00000125877	31	1	1
ENSG00000171791	5	1	447
ENSG00000186297	31	1	1
ENSG00000126217	31	1	1
ENSG00000126217	75	1	101
ENSG00000234101	31	2	2
ENSG00000088836	31	1	1
ENSG00000128294	5	1	22
ENSG00000186967	31	2	2
ENSG00000225291	31	1	1
ENSG00000100121	31	1	1
ENSG00000234846	31	1	1
ENSG00000184809	14	1	7
ENSG00000233046	31	3	3
ENSG00000233046	75	1	1
ENSG00000125870	9	1	14
ENSG00000244624	78	1	48
ENSG00000088812	31	1	1
ENSG00000088812	78	1	48
ENSG00000104044	31	3	3
ENSG00000104044	78	1	48
ENSG00000104044	135	1	23
ENSG00000125879	5	1	23
ENSG00000125879	31	1	1
ENSG00000183036	9	1	3
ENSG00000100218	31	1	1
ENSG00000125851	5	2	22
ENSG00000125851	9	1	4
ENSG00000125851	31	3	3
ENSG00000125851	135	1	23
ENSG00000125864	5	1	22
ENSG00000171587	31	6	6
ENSG00000154864	31	1	1
ENSG00000206515	31	5	5
ENSG00000128266	75	1	412
ENSG00000206463	31	1	1
ENSG00000128731	5	1	23
ENSG00000128731	31	4	4
ENSG00000128731	65	4	12
ENSG00000128731	123	2	7
ENSG00000206511	2	1	1
ENSG00000206511	31	5	5
ENSG00000228435	31	1	1
ENSG00000182240	31	2	2
ENSG00000126218	135	1	24
ENSG00000233210	75	1	1
ENSG00000125868	9	1	4
ENSG00000149451	9	2	5
ENSG00000149451	31	1	1
ENSG00000149451	123	1	6
ENSG00000184032	5	1	22
ENSG00000100122	31	1	1
ENSG00000125844	31	1	2
ENSG00000187005	78	1	48
ENSG00000206458	31	1	1
ENSG00000139842	5	1	448
ENSG00000139842	123	2	12
ENSG00000119541	31	1	1
ENSG00000101638	31	1	1
ENSG00000101638	135	1	23
ENSG00000100228	5	1	23
ENSG00000100228	31	1	1
ENSG00000078043	31	1	1
ENSG00000182591	135	1	23
ENSG00000206460	31	1	1
ENSG00000206460	135	1	23
ENSG00000185896	5	2	446
ENSG00000186716	5	3	455
ENSG00000186716	115	1	2
ENSG00000206075	31	1	1
ENSG00000183486	31	2	2
ENSG00000156299	9	1	14
ENSG00000156299	14	1	9
ENSG00000156299	31	2	2
ENSG00000156299	65	2	23
ENSG00000157601	31	1	1
ENSG00000088827	5	1	1
ENSG00000088827	31	2	2
ENSG00000088827	78	1	11
ENSG00000088827	135	4	116
ENSG00000169184	5	3	446
ENSG00000169184	9	1	4
ENSG00000169184	31	1	1
ENSG00000180957	123	1	6
ENSG00000206353	5	1	23
ENSG00000206353	9	1	4
ENSG00000206353	31	1	1
ENSG00000206353	78	1	57
ENSG00000137345	31	1	1
ENSG00000159496	31	1	1
ENSG00000089006	9	1	14
ENSG00000184012	5	1	23
ENSG00000183765	5	17	462
ENSG00000183765	31	1	27
ENSG00000198176	31	2	2
ENSG00000198176	65	4	199
ENSG00000198176	123	1	6
ENSG00000224552	31	1	1
ENSG00000186009	31	1	1
ENSG00000185974	31	2	28
ENSG00000187792	31	2	2
ENSG00000183421	5	2	455
ENSG00000183421	9	1	32
ENSG00000183421	31	2	28
ENSG00000183421	65	1	225
ENSG00000183421	123	1	6
ENSG00000167216	5	1	22
ENSG00000167216	31	1	1
ENSG00000167216	135	1	23
ENSG00000183087	5	4	447
ENSG00000197641	31	1	1
ENSG00000141404	31	1	1
ENSG00000206342	123	4	9
ENSG00000101224	31	2	2
ENSG00000239741	5	1	22
ENSG00000239741	78	1	32
ENSG00000185989	65	1	11
ENSG00000185989	123	1	6
ENSG00000206510	31	3	3
ENSG00000236063	31	1	1
ENSG00000206073	31	1	1
ENSG00000206073	65	1	11
ENSG00000206181	9	1	4
ENSG00000206181	31	2	2
ENSG00000206181	135	1	23
ENSG00000125850	5	1	22
ENSG00000198824	31	2	2
ENSG00000149474	31	2	2
ENSG00000251394	31	2	2
ENSG00000251394	78	1	48
ENSG00000232180	5	1	23
ENSG00000232180	9	2	15
ENSG00000232180	31	1	1
ENSG00000206072	78	1	32
ENSG00000125846	31	1	1
ENSG00000125846	135	1	23
ENSG00000235966	31	1	1
ENSG00000230780	31	1	1
ENSG00000157617	31	1	1
ENSG00000057149	5	1	23
ENSG00000057149	31	1	1
ENSG00000224143	31	1	1
ENSG00000206331	78	1	48
ENSG00000100209	75	1	101
ENSG00000166396	5	1	23
ENSG00000166396	65	2	11
ENSG00000141401	123	2	6
ENSG00000240957	5	1	22
ENSG00000240957	78	1	32
ENSG00000175387	5	1	447
ENSG00000175387	9	3	24
ENSG00000175387	65	1	199
ENSG00000243009	31	1	1
ENSG00000173276	5	1	22
ENSG00000173276	31	1	1
ENSG00000233141	31	5	5
ENSG00000159873	78	1	12
ENSG00000226651	5	1	446
ENSG00000226651	31	1	1
ENSG00000232632	2	1	1
ENSG00000232632	31	5	5
ENSG00000230961	31	2	2
ENSG00000230961	78	1	20
ENSG00000236560	31	1	1
ENSG00000184828	31	1	1
ENSG00000206506	5	1	446
ENSG00000206506	31	3	3
ENSG00000229252	5	4	447
ENSG00000229252	31	1	1
ENSG00000100219	78	1	57
ENSG00000231488	31	1	1
ENSG00000197632	65	1	11
ENSG00000197632	123	1	6
ENSG00000235696	31	1	1
ENSG00000223957	31	1	1
ENSG00000134030	31	2	2
ENSG00000134030	78	2	48
ENSG00000089091	31	1	1
ENSG00000229470	31	3	3
ENSG00000177398	31	2	2
ENSG00000176194	5	1	22
ENSG00000176194	31	1	1
ENSG00000204364	31	1	1
ENSG00000166979	31	2	2
ENSG00000166979	135	1	23
ENSG00000225130	65	1	11
ENSG00000160179	31	2	2
ENSG00000206454	123	1	6
ENSG00000104067	31	4	4
ENSG00000104067	135	1	23
ENSG00000237834	31	1	1
ENSG00000183579	31	1	1
ENSG00000242550	65	1	11
ENSG00000242550	75	1	101
ENSG00000183762	31	1	1
ENSG00000183762	65	1	11
ENSG00000101670	31	1	1
ENSG00000237046	31	1	1
ENSG00000206505	31	1	1
ENSG00000166401	123	1	6
ENSG00000243003	5	1	22
ENSG00000243003	78	1	32
ENSG00000160181	135	1	23
ENSG00000232169	31	2	2
ENSG00000206324	5	1	22
ENSG00000226858	31	3	3
ENSG00000229488	78	1	48
ENSG00000226417	5	1	446
ENSG00000226417	31	1	1
ENSG00000227804	31	2	2
ENSG00000227804	65	1	11
ENSG00000227804	75	1	101
ENSG00000160183	31	2	2
ENSG00000160183	78	1	48
ENSG00000101310	31	1	1
ENSG00000167315	31	1	1
ENSG00000167306	31	1	1
ENSG00000206320	78	1	20
ENSG00000233813	31	1	1
ENSG00000159082	31	4	4
ENSG00000228896	5	1	23
ENSG00000228896	9	1	4
ENSG00000228896	31	1	1
ENSG00000228896	78	1	57
ENSG00000227314	31	2	2
ENSG00000227314	78	1	20
ENSG00000229061	31	2	2
ENSG00000125821	31	2	2
ENSG00000160185	31	3	3
ENSG00000149443	5	1	22
ENSG00000160188	31	1	1
ENSG00000182944	31	1	1
ENSG00000236250	123	4	9
ENSG00000233418	31	2	2
ENSG00000233418	75	2	101
ENSG00000081138	31	2	2
ENSG00000081138	135	1	23
ENSG00000227642	5	1	22
ENSG00000231002	31	2	2
ENSG00000231002	65	1	11
ENSG00000185052	31	1	1
ENSG00000203463	5	1	23
ENSG00000203463	9	2	15
ENSG00000203463	31	1	1
ENSG00000132669	31	1	1
ENSG00000230413	5	1	446
ENSG00000230413	31	3	3
ENSG00000071991	31	1	1
ENSG00000172361	31	1	1
ENSG00000172361	135	1	23
ENSG00000171451	5	1	22
ENSG00000171451	9	1	14
ENSG00000171451	31	3	3
ENSG00000206315	31	1	1
ENSG00000141644	5	1	24
ENSG00000141644	31	1	1
ENSG00000206312	5	2	447
ENSG00000206312	31	5	5
ENSG00000206312	32	1	3
ENSG00000206312	65	5	199
ENSG00000206312	78	1	41
ENSG00000160193	31	1	1
ENSG00000101343	9	1	4
ENSG00000101343	31	2	2
ENSG00000226248	5	1	446
ENSG00000226248	31	1	1
ENSG00000160194	31	2	2
ENSG00000089101	31	3	3
ENSG00000089101	135	1	23
ENSG00000206501	31	1	1
ENSG00000229058	78	1	20
ENSG00000226437	31	3	3
ENSG00000150636	31	1	1
ENSG00000150636	65	1	1
ENSG00000225589	31	1	1
ENSG00000225589	75	1	101
ENSG00000225589	78	2	41
ENSG00000160199	9	2	10
ENSG00000206052	5	1	22
ENSG00000166912	31	1	1
ENSG00000159086	31	2	2
ENSG00000176225	5	1	22
ENSG00000176225	31	3	3
ENSG00000176225	78	1	32
ENSG00000176225	135	2	24
ENSG00000229597	5	1	22
ENSG00000137397	65	1	11
ENSG00000154832	31	1	1
ENSG00000154832	32	1	3
ENSG00000230293	31	2	2
ENSG00000230293	78	1	20
ENSG00000235956	78	1	48
ENSG00000100280	31	1	1
ENSG00000172524	31	1	1
ENSG00000224320	31	1	1
ENSG00000206308	31	1	1
ENSG00000134160	31	2	2
ENSG00000134160	123	1	1
ENSG00000134160	135	1	23
ENSG00000173404	31	1	1
ENSG00000169918	135	1	23
ENSG00000141639	65	2	225
ENSG00000188559	31	1	1
ENSG00000232005	31	1	1
ENSG00000223757	31	3	3
ENSG00000175344	31	1	1
ENSG00000235067	31	1	1
ENSG00000137313	31	2	2
ENSG00000137313	65	1	11
ENSG00000229396	31	2	2
ENSG00000229396	123	2	7
ENSG00000229396	135	18	92
ENSG00000101639	31	4	4
ENSG00000101639	135	1	1
ENSG00000160202	5	1	23
ENSG00000160202	78	1	57
ENSG00000232339	5	2	447
ENSG00000232339	31	5	5
ENSG00000232339	32	1	3
ENSG00000232339	65	5	199
ENSG00000232339	78	1	41
ENSG00000142178	5	1	31
ENSG00000142178	31	1	26
ENSG00000142178	61	2	14
ENSG00000142178	65	2	38
ENSG00000142178	123	1	6
ENSG00000100296	78	2	48
ENSG00000224264	31	1	1
ENSG00000206495	31	3	3
ENSG00000168675	31	2	2
ENSG00000168675	123	1	1
ENSG00000125820	135	1	23
ENSG00000239865	31	1	1
ENSG00000125813	75	1	101
ENSG00000234058	31	1	1
ENSG00000141646	2	2	87
ENSG00000141646	5	2	503
ENSG00000141646	9	102	869
ENSG00000141646	14	6	53
ENSG00000141646	18	19	85
ENSG00000141646	31	7	113
ENSG00000141646	32	3	56
ENSG00000141646	51	2	217
ENSG00000141646	60	3	75
ENSG00000141646	61	2	24
ENSG00000141646	65	10	400
ENSG00000141646	75	1	157
ENSG00000141646	78	6	185
ENSG00000141646	79	1	1
ENSG00000141646	115	1	28
ENSG00000141646	123	1	57
ENSG00000141646	127	5	119
ENSG00000141646	135	170	734
ENSG00000141646	153	9	48
ENSG00000228892	5	1	22
ENSG00000227129	31	1	1
ENSG00000125798	5	1	23
ENSG00000125798	31	2	2
ENSG00000125798	75	1	101
ENSG00000236632	5	4	447
ENSG00000236632	31	1	1
ENSG00000160218	31	1	1
ENSG00000160218	123	1	1
ENSG00000230048	31	3	3
ENSG00000198826	78	2	57
ENSG00000198826	115	1	2
ENSG00000198826	123	1	6
ENSG00000230456	5	3	455
ENSG00000230456	9	1	32
ENSG00000230456	31	1	27
ENSG00000230456	65	4	225
ENSG00000232143	31	3	3
ENSG00000241945	135	1	23
ENSG00000160221	31	1	1
ENSG00000176624	31	1	1
ENSG00000176624	123	1	6
ENSG00000229077	5	1	23
ENSG00000229077	9	2	15
ENSG00000229077	31	1	1
ENSG00000177150	78	2	48
ENSG00000125810	9	2	14
ENSG00000096171	31	1	1
ENSG00000186575	5	2	310
ENSG00000186575	9	4	209
ENSG00000186575	14	1	14
ENSG00000186575	18	3	12
ENSG00000186575	20	1	13
ENSG00000186575	31	2	98
ENSG00000186575	65	2	437
ENSG00000186575	71	268	609
ENSG00000186575	75	12	441
ENSG00000186575	78	5	192
ENSG00000186575	97	371	1172
ENSG00000186575	100	2	11
ENSG00000186575	115	4	20
ENSG00000186575	123	7	138
ENSG00000186575	127	3	22
ENSG00000186575	146	3	31
ENSG00000186575	147	10	31
ENSG00000186575	155	18	55
ENSG00000226402	65	1	11
ENSG00000228001	31	1	1
ENSG00000132661	31	1	1
ENSG00000125812	75	1	1
ENSG00000237405	78	1	20
ENSG00000198838	5	4	446
ENSG00000198838	31	5	5
ENSG00000198838	65	1	1
ENSG00000238134	31	1	1
ENSG00000230230	31	2	2
ENSG00000230230	65	1	11
ENSG00000176136	31	3	3
ENSG00000185231	31	4	4
ENSG00000142185	5	1	22
ENSG00000142185	31	1	1
ENSG00000142185	135	1	23
ENSG00000224952	31	1	1
ENSG00000224994	31	3	3
ENSG00000125814	31	1	1
ENSG00000231129	31	2	2
ENSG00000226560	31	1	1
ENSG00000100319	31	1	1
ENSG00000175894	5	4	105
ENSG00000175894	9	1	4
ENSG00000175894	135	1	23
ENSG00000234876	5	2	447
ENSG00000234876	31	5	5
ENSG00000234876	32	1	3
ENSG00000234876	65	5	199
ENSG00000234876	78	1	41
ENSG00000184076	31	1	1
ENSG00000173335	31	1	1
ENSG00000101439	31	1	1
ENSG00000234258	31	3	3
ENSG00000234258	75	1	101
ENSG00000234258	147	1	1
ENSG00000205445	9	1	12
ENSG00000226384	31	2	2
ENSG00000187766	9	1	6
ENSG00000187766	78	1	48
ENSG00000215077	5	3	53
ENSG00000215077	127	2	60
ENSG00000234475	31	1	1
ENSG00000101441	78	1	48
ENSG00000231555	78	1	32
ENSG00000170373	31	1	1
ENSG00000231737	31	2	2
ENSG00000231737	65	1	11
ENSG00000231737	75	1	101
ENSG00000149435	31	1	1
ENSG00000224242	5	1	22
ENSG00000101463	65	1	1
ENSG00000225073	31	2	2
ENSG00000100330	31	1	1
ENSG00000100330	78	3	58
ENSG00000241863	31	1	1
ENSG00000243489	31	1	1
ENSG00000212933	31	1	1
ENSG00000205439	5	1	22
ENSG00000234794	31	1	1
ENSG00000077984	31	1	1
ENSG00000184787	5	1	23
ENSG00000184787	78	3	23
ENSG00000233904	5	4	447
ENSG00000233904	31	1	1
ENSG00000101474	31	1	1
ENSG00000154930	31	1	1
ENSG00000235986	31	3	3
ENSG00000169857	75	1	101
ENSG00000184984	5	1	22
ENSG00000184984	31	1	1
ENSG00000180777	31	1	1
ENSG00000134152	31	1	1
ENSG00000183255	31	1	1
ENSG00000239282	78	1	32
ENSG00000226111	31	1	1
ENSG00000235658	31	2	2
ENSG00000160255	5	3	447
ENSG00000160255	31	3	3
ENSG00000160255	78	2	57
ENSG00000234343	31	1	1
ENSG00000215048	31	1	1
ENSG00000140199	5	5	447
ENSG00000140199	31	1	1
ENSG00000237962	31	1	1
ENSG00000228263	5	1	23
ENSG00000228263	9	2	15
ENSG00000228263	31	1	1
ENSG00000233439	31	1	1
ENSG00000237123	31	1	1
ENSG00000237123	135	1	23
ENSG00000067900	5	1	455
ENSG00000067900	65	2	225
ENSG00000067900	78	2	92
ENSG00000099992	31	1	1
ENSG00000227333	31	1	1
ENSG00000206290	31	3	3
ENSG00000206290	123	1	1
ENSG00000099995	9	1	14
ENSG00000099995	31	3	3
ENSG00000099995	135	1	23
ENSG00000100994	5	1	22
ENSG00000236149	31	2	2
ENSG00000233049	31	2	2
ENSG00000233049	75	2	101
ENSG00000230995	31	2	2
ENSG00000230995	65	1	11
ENSG00000230995	75	1	101
ENSG00000227420	31	1	1
ENSG00000187860	5	1	22
ENSG00000223752	31	2	2
ENSG00000182871	5	1	22
ENSG00000184507	31	2	2
ENSG00000184507	123	1	6
ENSG00000231543	31	1	1
ENSG00000101557	31	1	1
ENSG00000101003	5	1	1
ENSG00000101003	31	1	1
ENSG00000099999	5	1	22
ENSG00000206289	31	3	3
ENSG00000206288	9	1	12
ENSG00000233561	31	2	2
ENSG00000233561	75	2	101
ENSG00000101004	5	1	22
ENSG00000101004	31	2	2
ENSG00000101004	135	1	23
ENSG00000229094	123	1	6
ENSG00000232616	5	1	23
ENSG00000232616	9	1	4
ENSG00000232616	31	1	1
ENSG00000232616	78	1	57
ENSG00000079134	31	1	1
ENSG00000112474	5	1	22
ENSG00000112474	78	1	48
ENSG00000206287	31	1	1
ENSG00000206287	123	1	6
ENSG00000206286	31	4	4
ENSG00000228575	31	1	1
ENSG00000228575	75	1	101
ENSG00000228575	78	2	41
ENSG00000142156	31	1	1
ENSG00000142173	5	7	446
ENSG00000142173	31	1	1
ENSG00000206285	31	1	1
ENSG00000206285	78	1	32
ENSG00000100012	31	3	3
ENSG00000100012	135	1	23
ENSG00000160282	135	1	23
ENSG00000158270	31	1	1
ENSG00000158270	135	1	23
ENSG00000159251	31	1	1
ENSG00000021776	9	1	12
ENSG00000224587	31	1	1
ENSG00000224587	75	1	101
ENSG00000224587	78	2	41
ENSG00000158201	5	1	22
ENSG00000204490	31	1	1
ENSG00000204490	123	1	6
ENSG00000204490	135	1	24
ENSG00000226033	123	4	9
ENSG00000215547	31	1	1
ENSG00000206282	123	4	14
ENSG00000206282	135	1	25
ENSG00000177143	31	1	1
ENSG00000079101	31	2	2
ENSG00000101752	31	4	4
ENSG00000131068	31	3	3
ENSG00000131068	135	1	23
ENSG00000227739	31	1	1
ENSG00000160294	9	2	10
ENSG00000160294	31	1	1
ENSG00000160294	65	1	12
ENSG00000160294	123	1	6
ENSG00000132199	31	1	1
ENSG00000206281	31	1	1
ENSG00000176105	31	1	27
ENSG00000176105	65	2	225
ENSG00000141448	5	3	446
ENSG00000212710	31	1	1
ENSG00000088320	135	2	24
ENSG00000101773	31	1	1
ENSG00000101773	123	1	6
ENSG00000101294	78	1	48
ENSG00000198146	31	1	1
ENSG00000186073	135	1	22
ENSG00000182362	31	2	2
ENSG00000232575	31	1	1
ENSG00000134138	31	2	2
ENSG00000206280	31	1	1
ENSG00000206279	31	2	2
ENSG00000206279	123	2	7
ENSG00000206279	135	18	92
ENSG00000160298	135	1	23
ENSG00000125968	31	1	1
ENSG00000131055	31	1	1
ENSG00000171552	5	1	448
ENSG00000160299	31	4	4
ENSG00000160299	78	2	32
ENSG00000160299	135	2	24
ENSG00000185339	5	1	22
ENSG00000166069	5	1	446
ENSG00000160305	31	2	2
ENSG00000223493	5	1	23
ENSG00000223493	9	1	4
ENSG00000223493	31	1	1
ENSG00000223493	78	1	57
ENSG00000184792	78	1	32
ENSG00000237808	31	1	1
ENSG00000088325	9	1	14
ENSG00000088325	31	1	1
ENSG00000166068	31	2	2
ENSG00000240130	31	3	3
ENSG00000240130	75	1	1
ENSG00000101306	5	1	455
ENSG00000101306	31	1	27
ENSG00000101306	65	2	38
ENSG00000101306	123	2	7
ENSG00000179772	31	1	1
ENSG00000171262	31	1	1
ENSG00000160310	31	1	1
ENSG00000149599	135	1	24
ENSG00000172575	9	1	7
ENSG00000172575	31	1	1
ENSG00000101782	31	2	28
ENSG00000237727	31	1	1
ENSG00000226257	123	4	9
ENSG00000131044	31	2	2
ENSG00000225164	31	2	2
ENSG00000225164	78	2	48
ENSG00000133422	31	1	1
ENSG00000133422	135	1	23
ENSG00000183963	9	2	20
ENSG00000183963	135	1	23
ENSG00000227122	78	1	48
ENSG00000141452	31	1	1
ENSG00000196143	31	2	2
ENSG00000222036	31	1	1
ENSG00000101321	31	1	1
ENSG00000101321	78	1	32
ENSG00000234078	5	3	455
ENSG00000234078	9	1	32
ENSG00000234078	31	1	27
ENSG00000234078	65	4	225
ENSG00000101331	5	3	446
ENSG00000101331	31	1	1
ENSG00000137801	5	3	447
ENSG00000137801	31	2	2
ENSG00000101336	5	2	455
ENSG00000101336	31	2	27
ENSG00000101336	65	4	226
ENSG00000101336	135	1	24
ENSG00000101337	5	1	446
ENSG00000101337	135	1	22
ENSG00000141458	31	2	2
ENSG00000150667	31	2	2
ENSG00000166073	5	1	446
ENSG00000166073	31	2	2
ENSG00000166073	135	1	23
ENSG00000128829	65	2	37
ENSG00000128829	123	1	6
ENSG00000128829	127	1	20
ENSG00000182652	78	3	14
ENSG00000185133	123	2	12
ENSG00000176294	5	1	22
ENSG00000176294	31	2	2
ENSG00000154065	31	3	3
ENSG00000154065	78	1	48
ENSG00000126003	31	1	1
ENSG00000126003	123	1	6
ENSG00000165762	31	2	2
ENSG00000101346	78	1	20
ENSG00000176281	31	1	1
ENSG00000101350	5	3	447
ENSG00000101350	31	2	2
ENSG00000155249	31	1	1
ENSG00000229524	31	1	1
ENSG00000229524	78	1	48
ENSG00000171456	5	2	446
ENSG00000171456	9	6	13
ENSG00000171456	31	1	1
ENSG00000171456	51	131	1000
ENSG00000169488	31	1	1
ENSG00000169484	9	1	12
ENSG00000176253	31	2	2
ENSG00000176246	5	1	22
ENSG00000176246	31	2	2
ENSG00000176246	135	1	23
ENSG00000053747	5	1	22
ENSG00000053747	31	8	8
ENSG00000184394	31	1	1
ENSG00000182541	31	2	28
ENSG00000196832	31	1	1
ENSG00000176219	31	2	2
ENSG00000156970	31	1	27
ENSG00000156970	75	1	129
